id,type,latitude,longitude,message
897,Roadwork,1.4000051017553734,103.77379563721615,(30/3)10:27 Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 1.
898,Heavy Traffic,1.3620148597228938,103.8355384987496,(30/3)10:25 Heavy Traffic on Bright Hill Road (towards Fulton Road) after Sin Ming Avenue.
899,Roadwork,1.338427451388751,103.64728057525424,(30/3)9:55 Roadworks on AYE (towards MCE) after Tuas West Rd. Avoid lane 3.
900,Roadwork,1.32392116286934,103.97164949568727,(30/3)9:55 Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
901,Roadwork,1.3418435279471028,103.78029213230089,(30/3)9:53 Roadworks on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 2.
902,Roadwork,1.3610922384732218,103.9601272137768,(30/3)9:44 Roadworks on TPE (towards SLE) at Tampines Ave 7 Entrance.
903,Roadwork,1.4007155109223586,103.86926966482748,(30/3)9:30 Roadworks on TPE (towards SLE) at Yio Chu Kang Rd Exit.
904,Roadwork,1.3594161006383476,103.96135907586554,(30/3)9:05 Roadworks on TPE (towards SLE) at Tampines Ave 7 Exit.
905,Roadwork,1.4175565296508863,103.8024601540092,(30/3)8:40 Roadworks on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 1.
906,Roadwork,1.280885229493017,103.83073519185136,(30/3)8:36 Roadworks on CTE (towards SLE) after AYE Entrance. Avoid lane 3.
907,Roadwork,1.33048752303561,103.67283930904928,(30/3)8:22 Roadworks on PIE (towards Changi Airport) at Pasir Laba Exit.
908,Roadwork,1.3671978044860222,103.86080258932478,(30/3)8:20 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 3 Entrance.
909,Roadwork,1.3260784319907994,103.73052897079997,(30/3)8:19 Roadworks on AYE (towards MCE) after Yuan Ching Exit. Avoid lane 1.
910,Roadwork,1.3747892178327108,103.85922988710236,(30/3)8:18 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 5 Entrance.
911,Roadwork,1.313187836796366,103.95386637187886,(30/3)8:18 Roadworks on ECP (towards Changi Airport) after Bayshore. Avoid lane 1.
912,Roadwork,1.3808284693498774,103.91803130600336,(30/3)11:17 Roadworks on TPE (towards SLE) at Halus Link Exit.
913,Heavy Traffic,1.3457839187112204,103.85958730415707,(30/3)11:10 Heavy Traffic on CTE (towards AYE) before PIE(Changi) Exit
914,Roadwork,1.3637301885468551,103.95792544285436,(30/3)10:44 Roadworks on TPE (towards PIE) at Loyang Ave Exit.
915,Roadwork,1.4000051017553734,103.77379563721615,(30/3)10:27 Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 1.
916,Heavy Traffic,1.3620148597228938,103.8355384987496,(30/3)10:25 Heavy Traffic on Bright Hill Road (towards Fulton Road) after Sin Ming Avenue.
917,Roadwork,1.338427451388751,103.64728057525424,(30/3)9:55 Roadworks on AYE (towards MCE) after Tuas West Rd. Avoid lane 3.
918,Roadwork,1.32392116286934,103.97164949568727,(30/3)9:55 Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
919,Roadwork,1.3418435279471028,103.78029213230089,(30/3)9:53 Roadworks on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 2.
920,Roadwork,1.3610922384732218,103.9601272137768,(30/3)9:44 Roadworks on TPE (towards SLE) at Tampines Ave 7 Entrance.
921,Roadwork,1.4007155109223586,103.86926966482748,(30/3)9:30 Roadworks on TPE (towards SLE) at Yio Chu Kang Rd Exit.
922,Roadwork,1.3594161006383476,103.96135907586554,(30/3)9:05 Roadworks on TPE (towards SLE) at Tampines Ave 7 Exit.
923,Roadwork,1.4175565296508863,103.8024601540092,(30/3)8:40 Roadworks on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 1.
924,Roadwork,1.280885229493017,103.83073519185136,(30/3)8:36 Roadworks on CTE (towards SLE) after AYE Entrance. Avoid lane 3.
925,Roadwork,1.33048752303561,103.67283930904928,(30/3)8:22 Roadworks on PIE (towards Changi Airport) at Pasir Laba Exit.
926,Roadwork,1.3671978044860222,103.86080258932478,(30/3)8:20 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 3 Entrance.
927,Roadwork,1.3260784319907994,103.73052897079997,(30/3)8:19 Roadworks on AYE (towards MCE) after Yuan Ching Exit. Avoid lane 1.
928,Roadwork,1.3747892178327108,103.85922988710236,(30/3)8:18 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 5 Entrance.
929,Roadwork,1.313187836796366,103.95386637187886,(30/3)8:18 Roadworks on ECP (towards Changi Airport) after Bayshore. Avoid lane 1.
930,Vehicle breakdown,1.3838358965292443,103.9161500578542,(30/3)12:01 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
931,Roadwork,1.3808284693498774,103.91803130600336,(30/3)11:17 Roadworks on TPE (towards SLE) at Halus Link Exit.
932,Roadwork,1.3637301885468551,103.95792544285436,(30/3)10:44 Roadworks on TPE (towards PIE) at Loyang Ave Exit.
933,Roadwork,1.4000051017553734,103.77379563721615,(30/3)10:27 Roadworks on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 1.
934,Heavy Traffic,1.3620148597228938,103.8355384987496,(30/3)10:25 Heavy Traffic on Bright Hill Road (towards Fulton Road) after Sin Ming Avenue.
935,Roadwork,1.338427451388751,103.64728057525424,(30/3)9:55 Roadworks on AYE (towards MCE) after Tuas West Rd. Avoid lane 3.
936,Roadwork,1.32392116286934,103.97164949568727,(30/3)9:55 Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
937,Roadwork,1.3418435279471028,103.78029213230089,(30/3)9:53 Roadworks on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 2.
938,Roadwork,1.3610922384732218,103.9601272137768,(30/3)9:44 Roadworks on TPE (towards SLE) at Tampines Ave 7 Entrance.
939,Roadwork,1.4007155109223586,103.86926966482748,(30/3)9:30 Roadworks on TPE (towards SLE) at Yio Chu Kang Rd Exit.
940,Roadwork,1.3594161006383476,103.96135907586554,(30/3)9:05 Roadworks on TPE (towards SLE) at Tampines Ave 7 Exit.
941,Roadwork,1.4175565296508863,103.8024601540092,(30/3)8:40 Roadworks on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 1.
942,Roadwork,1.281754759332948,103.832130612449,(30/3)8:36 Roadworks on CTE (towards SLE) after AYE Entrance. Avoid lane 3.
943,Roadwork,1.33048752303561,103.67283930904928,(30/3)8:22 Roadworks on PIE (towards Changi Airport) at Pasir Laba Exit.
944,Roadwork,1.3671978044860222,103.86080258932478,(30/3)8:20 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 3 Entrance.
945,Roadwork,1.3260784319907994,103.73052897079997,(30/3)8:19 Roadworks on AYE (towards MCE) after Yuan Ching Exit. Avoid lane 1.
946,Roadwork,1.3747892178327108,103.85922988710236,(30/3)8:18 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 5 Entrance.
947,Roadwork,1.313187836796366,103.95386637187886,(30/3)8:18 Roadworks on ECP (towards Changi Airport) after Bayshore. Avoid lane 1.
948,Heavy Traffic,1.3445577566579865,103.86020326356063,(30/3)12:50 Heavy Traffic on CTE (towards AYE) at PIE(Changi) Exit.
949,Roadwork,1.3944118618631625,103.77398114591456,(30/3)12:34 Roadworks on BKE (towards PIE) after KJE Exit. Avoid lane 1.
950,Roadwork,1.3808284693498774,103.91803130600336,(30/3)11:17 Roadworks on TPE (towards SLE) at Halus Link Exit.
951,Roadwork,1.3637301885468551,103.95792544285436,(30/3)10:44 Roadworks on TPE (towards PIE) at Loyang Ave Exit.
952,Heavy Traffic,1.3620148597228938,103.8355384987496,(30/3)10:25 Heavy Traffic on Bright Hill Road (towards Fulton Road) after Sin Ming Avenue.
953,Roadwork,1.338427451388751,103.64728057525424,(30/3)9:55 Roadworks on AYE (towards MCE) after Tuas West Rd. Avoid lane 3.
954,Roadwork,1.32392116286934,103.97164949568727,(30/3)9:55 Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
955,Roadwork,1.3418435279471028,103.78029213230089,(30/3)9:53 Roadworks on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 2.
956,Roadwork,1.3610922384732218,103.9601272137768,(30/3)9:44 Roadworks on TPE (towards SLE) at Tampines Ave 7 Entrance.
957,Roadwork,1.4007155109223586,103.86926966482748,(30/3)9:30 Roadworks on TPE (towards SLE) at Yio Chu Kang Rd Exit.
958,Roadwork,1.3594161006383476,103.96135907586554,(30/3)9:05 Roadworks on TPE (towards SLE) at Tampines Ave 7 Exit.
959,Roadwork,1.4175565296508863,103.8024601540092,(30/3)8:40 Roadworks on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 1.
960,Roadwork,1.281754759332948,103.832130612449,(30/3)8:36 Roadworks on CTE (towards SLE) after AYE Entrance. Avoid lane 3.
961,Roadwork,1.33048752303561,103.67283930904928,(30/3)8:22 Roadworks on PIE (towards Changi Airport) at Pasir Laba Exit.
962,Roadwork,1.3671978044860222,103.86080258932478,(30/3)8:20 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 3 Entrance.
963,Roadwork,1.3260784319907994,103.73052897079997,(30/3)8:19 Roadworks on AYE (towards MCE) after Yuan Ching Exit. Avoid lane 1.
964,Roadwork,1.3747892178327108,103.85922988710236,(30/3)8:18 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 5 Entrance.
965,Roadwork,1.313187836796366,103.95386637187886,(30/3)8:18 Roadworks on ECP (towards Changi Airport) after Bayshore. Avoid lane 1.
966,Vehicle breakdown,1.2782280004013695,103.82421757279717,(30/3)13:51 Vehicle breakdown on AYE (towards Tuas) after Lower Delta Rd Exit.
967,Roadwork,1.3368539755562228,103.98101218386329,(30/3)13:30 Roadworks on PIE (towards Tuas) after ECP Entrance. Avoid lane 1.
968,Roadwork,1.33045207452237,103.675243208609,(30/3)13:21 Roadworks on PIE (towards Tuas) at Upper Jurong Rd Entrance.
969,Vehicle breakdown,1.3280851992544345,103.8620068437524,(30/3)13:10 Vehicle breakdown on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 3.
970,Heavy Traffic,1.3302962068165394,103.86129277802394,(30/3)13:05 Heavy Traffic on PIE (towards Tuas) at CTE(SLE) Exit.
971,Roadwork,1.3944118618631625,103.77398114591456,(30/3)12:34 Roadworks on BKE (towards PIE) after KJE Exit. Avoid lane 1.
972,Roadwork,1.3808284693498774,103.91803130600336,(30/3)11:17 Roadworks on TPE (towards SLE) at Halus Link Exit.
973,Roadwork,1.3637301885468551,103.95792544285436,(30/3)10:44 Roadworks on TPE (towards PIE) at Loyang Ave Exit.
974,Heavy Traffic,1.3620148597228938,103.8355384987496,(30/3)10:25 Heavy Traffic on Bright Hill Road (towards Fulton Road) after Sin Ming Avenue.
975,Roadwork,1.338427451388751,103.64728057525424,(30/3)9:55 Roadworks on AYE (towards MCE) after Tuas West Rd. Avoid lane 3.
976,Roadwork,1.32392116286934,103.97164949568727,(30/3)9:55 Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
977,Roadwork,1.3418435279471028,103.78029213230089,(30/3)9:53 Roadworks on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 2.
978,Roadwork,1.3610922384732218,103.9601272137768,(30/3)9:44 Roadworks on TPE (towards SLE) at Tampines Ave 7 Entrance.
979,Roadwork,1.4007155109223586,103.86926966482748,(30/3)9:30 Roadworks on TPE (towards SLE) at Yio Chu Kang Rd Exit.
980,Roadwork,1.3594161006383476,103.96135907586554,(30/3)9:05 Roadworks on TPE (towards SLE) at Tampines Ave 7 Exit.
981,Roadwork,1.41520027053634,103.80508216444832,(30/3)8:40 Roadworks on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 1.
982,Roadwork,1.281754759332948,103.832130612449,(30/3)8:36 Roadworks on CTE (towards SLE) after AYE Entrance. Avoid lane 3.
983,Roadwork,1.3671978044860222,103.86080258932478,(30/3)8:20 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 3 Entrance.
984,Roadwork,1.3260784319907994,103.73052897079997,(30/3)8:19 Roadworks on AYE (towards MCE) after Yuan Ching Exit. Avoid lane 1.
985,Roadwork,1.3747892178327108,103.85922988710236,(30/3)8:18 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 5 Entrance.
986,Roadwork,1.313187836796366,103.95386637187886,(30/3)8:18 Roadworks on ECP (towards Changi Airport) after Bayshore. Avoid lane 1.
987,Vehicle breakdown,1.2782280004013695,103.82421757279717,(30/3)13:51 Vehicle breakdown on AYE (towards Tuas) after Lower Delta Rd Exit.
988,Roadwork,1.3368539755562228,103.98101218386329,(30/3)13:30 Roadworks on PIE (towards Tuas) after ECP Entrance. Avoid lane 1.
989,Roadwork,1.33045207452237,103.675243208609,(30/3)13:21 Roadworks on PIE (towards Tuas) at Upper Jurong Rd Entrance.
990,Vehicle breakdown,1.3280851992544345,103.8620068437524,(30/3)13:10 Vehicle breakdown on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 3.
991,Roadwork,1.3944118618631625,103.77398114591456,(30/3)12:34 Roadworks on BKE (towards PIE) after KJE Exit. Avoid lane 1.
992,Roadwork,1.3808284693498774,103.91803130600336,(30/3)11:17 Roadworks on TPE (towards SLE) at Halus Link Exit.
993,Roadwork,1.3637301885468551,103.95792544285436,(30/3)10:44 Roadworks on TPE (towards PIE) at Loyang Ave Exit.
994,Roadwork,1.338427451388751,103.64728057525424,(30/3)9:55 Roadworks on AYE (towards MCE) after Tuas West Rd. Avoid lane 3.
995,Roadwork,1.32392116286934,103.97164949568727,(30/3)9:55 Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
996,Roadwork,1.3418435279471028,103.78029213230089,(30/3)9:53 Roadworks on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 2.
997,Roadwork,1.3610922384732218,103.9601272137768,(30/3)9:44 Roadworks on TPE (towards SLE) at Tampines Ave 7 Entrance.
998,Roadwork,1.4007155109223586,103.86926966482748,(30/3)9:30 Roadworks on TPE (towards SLE) at Yio Chu Kang Rd Exit.
999,Roadwork,1.3594161006383476,103.96135907586554,(30/3)9:05 Roadworks on TPE (towards SLE) at Tampines Ave 7 Exit.
1000,Roadwork,1.41520027053634,103.80508216444832,(30/3)8:40 Roadworks on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 1.
1001,Roadwork,1.281754759332948,103.832130612449,(30/3)8:36 Roadworks on CTE (towards SLE) after AYE Entrance. Avoid lane 3.
1002,Roadwork,1.3671978044860222,103.86080258932478,(30/3)8:20 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 3 Entrance.
1003,Roadwork,1.3260784319907994,103.73052897079997,(30/3)8:19 Roadworks on AYE (towards MCE) after Yuan Ching Exit. Avoid lane 1.
1004,Roadwork,1.3747892178327108,103.85922988710236,(30/3)8:18 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 5 Entrance.
1005,Roadwork,1.313187836796366,103.95386637187886,(30/3)8:18 Roadworks on ECP (towards Changi Airport) after Bayshore. Avoid lane 1.
1006,Vehicle breakdown,1.3226274109175171,103.85717426417828,(30/3)14:01 Vehicle breakdown on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 5.
1007,Roadwork,1.335104920628375,103.93710796203464,(30/3)14:00 Roadworks on PIE (towards Changi Airport) after Bedok North Ave 3.
1008,Vehicle breakdown,1.2782280004013695,103.82421757279717,(30/3)13:51 Vehicle breakdown on AYE (towards Tuas) after Lower Delta Rd Exit.
1009,Roadwork,1.3368539755562228,103.98101218386329,(30/3)13:30 Roadworks on PIE (towards Tuas) after ECP Entrance. Avoid lane 1.
1010,Roadwork,1.33045207452237,103.675243208609,(30/3)13:21 Roadworks on PIE (towards Tuas) at Upper Jurong Rd Entrance.
1011,Vehicle breakdown,1.3280851992544345,103.8620068437524,(30/3)13:10 Vehicle breakdown on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 3.
1012,Roadwork,1.3944118618631625,103.77398114591456,(30/3)12:34 Roadworks on BKE (towards PIE) after KJE Exit. Avoid lane 1.
1013,Roadwork,1.3808284693498774,103.91803130600336,(30/3)11:17 Roadworks on TPE (towards SLE) at Halus Link Exit.
1014,Roadwork,1.3637301885468551,103.95792544285436,(30/3)10:44 Roadworks on TPE (towards PIE) at Loyang Ave Exit.
1015,Roadwork,1.338427451388751,103.64728057525424,(30/3)9:55 Roadworks on AYE (towards MCE) after Tuas West Rd. Avoid lane 3.
1016,Roadwork,1.32392116286934,103.97164949568727,(30/3)9:55 Roadworks on ECP (towards City) at Tanah Merah Coast Rd Entrance.
1017,Roadwork,1.3418435279471028,103.78029213230089,(30/3)9:53 Roadworks on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 2.
1018,Roadwork,1.3610922384732218,103.9601272137768,(30/3)9:44 Roadworks on TPE (towards SLE) at Tampines Ave 7 Entrance.
1019,Roadwork,1.4007155109223586,103.86926966482748,(30/3)9:30 Roadworks on TPE (towards SLE) at Yio Chu Kang Rd Exit.
1020,Roadwork,1.3594161006383476,103.96135907586554,(30/3)9:05 Roadworks on TPE (towards SLE) at Tampines Ave 7 Exit.
1021,Roadwork,1.41520027053634,103.80508216444832,(30/3)8:40 Roadworks on SLE (towards CTE) before Mandai Ave Exit. Avoid lane 1.
1022,Roadwork,1.281754759332948,103.832130612449,(30/3)8:36 Roadworks on CTE (towards SLE) after AYE Entrance. Avoid lane 3.
1023,Roadwork,1.3671978044860222,103.86080258932478,(30/3)8:20 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 3 Entrance.
1024,Roadwork,1.3260784319907994,103.73052897079997,(30/3)8:19 Roadworks on AYE (towards MCE) after Yuan Ching Exit. Avoid lane 1.
1025,Roadwork,1.3747892178327108,103.85922988710236,(30/3)8:18 Roadworks on CTE (towards AYE) at Ang Mo Kio Ave 5 Entrance.
1026,Roadwork,1.313187836796366,103.95386637187886,(30/3)8:18 Roadworks on ECP (towards Changi Airport) after Bayshore. Avoid lane 1.
1027,Roadwork,1.2743284737360767,103.82969819800932,(29/3)22:58 Roadworks on AYE (towards Tuas) at Keppel Rd Entrance.
1028,Heavy Traffic,1.3510004822117256,103.96463890309646,(29/3)22:49 Heavy Traffic on PIE (towards Tuas) at TPE(SLE) Exit.
1029,Accident,1.3929800407568702,103.82760928589266,(29/3)22:46 Accident on SLE (towards CTE) before Lentor Ave Exit.
1030,Roadwork,1.347705905966715,103.96619225544102,(29/3)22:02 Roadworks on PIE (towards Tuas) at TPE(SLE) Exit.
1031,Roadwork,1.3581178643584852,103.7132378988984,(29/3)21:59 Roadworks on PIE (towards Tuas) before KJE. Avoid lane 4.
1032,Vehicle breakdown,1.340881181904113,103.68392960609212,(29/3)21:49 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1033,Heavy Traffic,1.3159820780210256,103.89668776688347,(29/3)21:10 Heavy Traffic on Geylang Road (toward City) after Joo Chiat Road.
1034,Roadwork,1.3240577972964958,103.7437846686779,(29/3)20:21 Roadworks on AYE (towards MCE) at Jurong Town Hall Rd Exit.
1035,Roadwork,1.3523143989718844,103.96370693174366,(29/3)20:05 Roadworks on PIE (towards Changi Airport) at TPE Exit. TPE Exit closed.
1036,Roadwork,1.3559792459544462,103.96318378654888,(29/3)20:05 Roadworks on TPE (towards SLE) before PIE Entrance. Avoid lane 4.
1037,Roadwork,1.2743284737360767,103.82969819800932,(29/3)22:58 Roadworks on AYE (towards Tuas) at Keppel Rd Entrance.
1038,Heavy Traffic,1.3510004822117256,103.96463890309646,(29/3)22:49 Heavy Traffic on PIE (towards Tuas) at TPE(SLE) Exit.
1039,Accident,1.3929800407568702,103.82760928589266,(29/3)22:46 Accident on SLE (towards CTE) before Lentor Ave Exit.
1040,Roadwork,1.347705905966715,103.96619225544102,(29/3)22:02 Roadworks on PIE (towards Tuas) at TPE(SLE) Exit.
1041,Roadwork,1.3581178643584852,103.7132378988984,(29/3)21:59 Roadworks on PIE (towards Tuas) before KJE. Avoid lane 4.
1042,Vehicle breakdown,1.340881181904113,103.68392960609212,(29/3)21:49 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1043,Heavy Traffic,1.3159820780210256,103.89668776688347,(29/3)21:10 Heavy Traffic on Geylang Road (toward City) after Joo Chiat Road.
1044,Roadwork,1.3240577972964958,103.7437846686779,(29/3)20:21 Roadworks on AYE (towards MCE) at Jurong Town Hall Rd Exit.
1045,Roadwork,1.3523143989718844,103.96370693174366,(29/3)20:05 Roadworks on PIE (towards Changi Airport) at TPE Exit. TPE Exit closed.
1046,Roadwork,1.3559792459544462,103.96318378654888,(29/3)20:05 Roadworks on TPE (towards SLE) before PIE Entrance. Avoid lanes 3 and 4.
1047,Roadwork,1.2743284737360767,103.82969819800932,(29/3)22:58 Roadworks on AYE (towards Tuas) at Keppel Rd Entrance.
1048,Heavy Traffic,1.3510004822117256,103.96463890309646,(29/3)22:49 Heavy Traffic on PIE (towards Tuas) at TPE(SLE) Exit.
1049,Accident,1.3929800407568702,103.82760928589266,(29/3)22:46 Accident on SLE (towards CTE) before Lentor Ave Exit.
1050,Roadwork,1.347705905966715,103.96619225544102,(29/3)22:02 Roadworks on PIE (towards Tuas) at TPE(SLE) Exit.
1051,Roadwork,1.3581178643584852,103.7132378988984,(29/3)21:59 Roadworks on PIE (towards Tuas) before KJE. Avoid lane 4.
1052,Vehicle breakdown,1.340881181904113,103.68392960609212,(29/3)21:49 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1053,Heavy Traffic,1.3159820780210256,103.89668776688347,(29/3)21:10 Heavy Traffic on Geylang Road (toward City) after Joo Chiat Road.
1054,Roadwork,1.3240577972964958,103.7437846686779,(29/3)20:21 Roadworks on AYE (towards MCE) at Jurong Town Hall Rd Exit.
1055,Roadwork,1.3523143989718844,103.96370693174366,(29/3)20:05 Roadworks on PIE (towards Changi Airport) at TPE Exit. TPE Exit closed.
1056,Roadwork,1.3559792459544462,103.96318378654888,(29/3)20:05 Roadworks on TPE (towards SLE) before PIE Entrance. Avoid lanes 3 and 4.
1057,Roadwork,1.365246648436681,103.85994244835538,(29/3)23:17 Roadworks on CTE (towards AYE) before AMK Ave 1 Exit. Avoid lane 4.
1058,Roadwork,1.2743284737360767,103.82969819800932,(29/3)22:58 Roadworks on AYE (towards Tuas) at Keppel Rd Entrance.
1059,Heavy Traffic,1.3510004822117256,103.96463890309646,(29/3)22:49 Heavy Traffic on PIE (towards Tuas) at TPE(SLE) Exit.
1060,Accident,1.3929800407568702,103.82760928589266,(29/3)22:46 Accident on SLE (towards CTE) before Lentor Ave Exit.
1061,Roadwork,1.347705905966715,103.96619225544102,(29/3)22:02 Roadworks on PIE (towards Tuas) at TPE(SLE) Exit.
1062,Roadwork,1.3581178643584852,103.7132378988984,(29/3)21:59 Roadworks on PIE (towards Tuas) before KJE. Avoid lane 4.
1063,Vehicle breakdown,1.340881181904113,103.68392960609212,(29/3)21:49 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1064,Roadwork,1.3240577972964958,103.7437846686779,(29/3)20:21 Roadworks on AYE (towards MCE) at Jurong Town Hall Rd Exit.
1065,Roadwork,1.3523143989718844,103.96370693174366,(29/3)20:05 Roadworks on PIE (towards Changi Airport) at TPE Exit. TPE Exit closed.
1066,Roadwork,1.3559792459544462,103.96318378654888,(29/3)20:05 Roadworks on TPE (towards SLE) before PIE Entrance. Avoid lanes 3 and 4.
1067,Vehicle breakdown,1.3435782707552053,103.784638799593,(29/3)23:18 Vehicle breakdown on PIE (towards Changi Airport) after Jalan Anak Bukit.
1068,Roadwork,1.365246648436681,103.85994244835538,(29/3)23:17 Roadworks on CTE (towards AYE) before AMK Ave 1 Exit. Avoid lane 4.
1069,Roadwork,1.2743284737360767,103.82969819800932,(29/3)22:58 Roadworks on AYE (towards Tuas) at Keppel Rd Entrance.
1070,Heavy Traffic,1.3510004822117256,103.96463890309646,(29/3)22:49 Heavy Traffic on PIE (towards Tuas) at TPE(SLE) Exit.
1071,Accident,1.3929800407568702,103.82760928589266,(29/3)22:46 Accident on SLE (towards CTE) before Lentor Ave Exit.
1072,Roadwork,1.347705905966715,103.96619225544102,(29/3)22:02 Roadworks on PIE (towards Tuas) at TPE(SLE) Exit.
1073,Roadwork,1.3581178643584852,103.7132378988984,(29/3)21:59 Roadworks on PIE (towards Tuas) before KJE. Avoid lane 4.
1074,Vehicle breakdown,1.340881181904113,103.68392960609212,(29/3)21:49 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1075,Roadwork,1.3240577972964958,103.7437846686779,(29/3)20:21 Roadworks on AYE (towards MCE) at Jurong Town Hall Rd Exit.
1076,Roadwork,1.3523143989718844,103.96370693174366,(29/3)20:05 Roadworks on PIE (towards Changi Airport) at TPE Exit. TPE Exit closed.
1077,Roadwork,1.3559792459544462,103.96318378654888,(29/3)20:05 Roadworks on TPE (towards SLE) before PIE Entrance. Avoid lanes 3 and 4.
1078,Vehicle breakdown,1.3435782707552053,103.784638799593,(29/3)23:18 Vehicle breakdown on PIE (towards Changi Airport) after Jalan Anak Bukit.
1079,Roadwork,1.365246648436681,103.85994244835538,(29/3)23:17 Roadworks on CTE (towards AYE) before AMK Ave 1 Exit. Avoid lane 4.
1080,Roadwork,1.2743284737360767,103.82969819800932,(29/3)22:58 Roadworks on AYE (towards Tuas) at Keppel Rd Entrance.
1081,Heavy Traffic,1.3510004822117256,103.96463890309646,(29/3)22:49 Heavy Traffic on PIE (towards Tuas) at TPE(SLE) Exit.
1082,Accident,1.3929800407568702,103.82760928589266,(29/3)22:46 Accident on SLE (towards CTE) before Lentor Ave Exit.
1083,Roadwork,1.347705905966715,103.96619225544102,(29/3)22:02 Roadworks on PIE (towards Tuas) at TPE(SLE) Exit.
1084,Roadwork,1.3581178643584852,103.7132378988984,(29/3)21:59 Roadworks on PIE (towards Tuas) before KJE. Avoid lane 4.
1085,Vehicle breakdown,1.340881181904113,103.68392960609212,(29/3)21:49 Vehicle breakdown on PIE (towards Tuas) after Pioneer Rd North.
1086,Roadwork,1.3240577972964958,103.7437846686779,(29/3)20:21 Roadworks on AYE (towards MCE) at Jurong Town Hall Rd Exit.
1087,Roadwork,1.3523143989718844,103.96370693174366,(29/3)20:05 Roadworks on PIE (towards Changi Airport) at TPE Exit. TPE Exit closed.
1088,Roadwork,1.3559792459544462,103.96318378654888,(29/3)20:05 Roadworks on TPE (towards SLE) before PIE Entrance. Avoid lanes 3 and 4.
1089,Vehicle breakdown,1.3253649835013417,103.9023540130538,(29/3)23:55 Vehicle breakdown on PIE (towards Changi Airport) before Jalan Eunos.
1090,Vehicle breakdown,1.390829524602456,103.7675689041432,(29/3)23:53 Vehicle breakdown on KJE (towards PIE) before Senja Rd Entrance.
1091,Vehicle breakdown,1.2948452198566869,103.87733483648708,(29/3)23:52 Vehicle breakdown on MCE (towards AYE) at MCE(AYE) Entrance.
1092,Vehicle breakdown,1.3532882397675043,103.78795349884716,(29/3)23:46 Vehicle breakdown on BKE (towards Woodlands) after PIE Entrance.
1093,Roadwork,1.287926423565006,103.8409995752951,(29/3)23:46 Roadworks in CTE Tunnel (towards SLE) before Merchant Rd Exit. Avoid lane 3.
1094,Roadwork,1.4003296152710971,103.89527076201426,(29/3)23:34 Roadworks on TPE (towards PIE) at Punggol Rd Exit.
1095,Roadwork,1.3153229777687347,103.75952577193397,(29/3)23:33 Roadworks on AYE (towards MCE) after Clementi Ave 6 Exit. Avoid lane 4.
1096,Roadwork,1.365246648436681,103.85994244835538,(29/3)23:17 Roadworks on CTE (towards AYE) before AMK Ave 1 Exit. Avoid lane 4.
1097,Roadwork,1.2743284737360767,103.82969819800932,(29/3)22:58 Roadworks on AYE (towards Tuas) at Keppel Rd Entrance.
